"2600:7072:6680::","2600:7072:66ff:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:6700::","2600:7072:67ff:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:6800::","2600:7072:6fff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:7000::","2600:7072:707f:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:7080::","2600:7072:7dff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:7e00::","2600:7072:7e7f:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:7e80::","2600:7072:7eff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:7f00::","2600:7072:7f7f:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:7f80::","2600:7072:8dff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:8e00::","2600:7072:8e7f:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:8e80::","2600:7072:93ff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:9400::","2600:7072:947f:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:9480::","2600:7072:9c7f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:9c80::","2600:7072:9cff:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:9d00::","2600:7072:9e7f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:9e80::","2600:7072:9eff:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:9f00::","2600:7072:a47f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:a480::","2600:7072:a4ff:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:a500::","2600:7072:a7ff:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:a800::","2600:7072:a87f:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:a880::","2600:7072:b27f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:b280::","2600:7072:b2ff:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:b300::","2600:7072:b37f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:b380::","2600:7072:b3ff:ffff:ffff:ffff:ffff:ffff","GB"
"2600:7072:b400::","2600:7072:ba7f:ffff:ffff:ffff:ffff:ffff","US"
"2600:7072:ba80::","2600:7072:baff:ffff:ffff:ffff:ffff:ffff","FR"
"2600:7072:bb00::","2600:7072:bbff:ffff:ffff:ffff:ffff:ffff","US"
